circrna_id,cell_type,expression_mean,detection_rate
circ_02253,Macrophages,5.212609843123468,0.38599841179871663
circ_02254,CD8+ T cells,4.124561641518457,0.8563367140359107
circ_02255,CD4+ T cells,9.076514481870298,0.7966612377110514
circ_02256,NK cells,6.9964550337799825,0.5238607240614704
circ_02257,B cells,0.2654936048123302,0.3853327078130159
circ_02258,CD8+ T cells,5.1595682924781885,0.5204639798566442
circ_02259,CD4+ T cells,6.7198503626779456,0.5259298283078269
circ_02260,B cells,9.718153813864458,0.7166671544143091
circ_02261,Dendritic cells,3.9011204329802363,0.16137899371169256
circ_02262,B cells,2.0389249570266332,0.36830996647733494
circ_02263,CD4+ T cells,3.3383942680471868,0.3072882635459141
circ_02264,Macrophages,5.88338085636904,0.8471421183358299
circ_02265,CD8+ T cells,6.925097972891815,0.1844224479661481
circ_02266,Macrophages,5.958125174081128,0.1371611582764627
circ_02267,B cells,0.4506760236178742,0.8734275633305296
circ_02268,Dendritic cells,1.9139180077284834,0.6839458585425596
circ_02269,B cells,2.384597251105338,0.7176908077913061
circ_02270,CD4+ T cells,0.3134516602036186,0.40240787547178203
circ_02271,NK cells,3.2503787499738035,0.7099583988469137
circ_02272,B cells,6.700596173687422,0.5582117079257579
circ_02273,B cells,8.971945897800675,0.6122137285284429
circ_02274,B cells,9.169156408367943,0.5585911595598756
circ_02275,CD4+ T cells,6.5307187868994845,0.7463814766843246
circ_02276,CD8+ T cells,3.820572983199936,0.8079267801656129
circ_02277,CD8+ T cells,1.473842090062456,0.35020067381611
circ_02278,NK cells,1.7253248226893658,0.4003464699729805
circ_02279,NK cells,7.613990658585151,0.24265715330684265
circ_02280,Macrophages,1.2672914739746954,0.6284066390863088
circ_02281,CD8+ T cells,5.0139545554295575,0.396956017962971
circ_02282,CD8+ T cells,3.2647434070852412,0.7867064966544444
circ_02283,Dendritic cells,7.866357091225929,0.1657931039760876
circ_02284,Dendritic cells,7.677458425646957,0.8976993961205123
circ_02285,NK cells,7.686560459915933,0.24215578722411954
circ_02286,CD4+ T cells,6.329923410085839,0.8044277955637151
circ_02287,Dendritic cells,8.975797264504713,0.3265932132145188
circ_02288,B cells,5.1683625079939635,0.18668565947132532
circ_02289,Macrophages,6.765631716150224,0.4874316215567641
circ_02290,NK cells,9.242612715525778,0.8668479180883827
circ_02291,CD8+ T cells,8.529063119707924,0.1633018365851201
circ_02292,Dendritic cells,4.787687955331537,0.3959859320189343
circ_02293,Macrophages,3.7343581993754094,0.6604086328446673
circ_02294,CD4+ T cells,5.756244543757719,0.11563308473831686
circ_02295,B cells,1.937535178547265,0.9917768384309816
circ_02296,B cells,1.2930684659975256,0.3764360543529348
circ_02297,B cells,6.046045553679882,0.9009062525440626
circ_02298,CD8+ T cells,5.672216419921127,0.20909729467082433
circ_02299,NK cells,1.41181828775224,0.4357944123577666
circ_02300,B cells,4.455100446544913,0.962057058596537
circ_02301,CD8+ T cells,5.3534259249629415,0.8188449622938795
circ_02302,CD8+ T cells,8.880535467426636,0.536065723994252
circ_02303,Macrophages,9.71422776841533,0.40847649223461524
circ_02304,Macrophages,0.9968853333714556,0.2799837666913096
circ_02305,NK cells,8.802202919395798,0.7656027462536439
circ_02306,NK cells,4.530235747796035,0.6621837835912906
circ_02307,CD4+ T cells,0.47263560748848743,0.6236675164911196
circ_02308,Dendritic cells,0.08840971916206808,0.7625050318409319
circ_02309,B cells,8.908341288174865,0.3963855646354807
circ_02310,CD4+ T cells,6.487906258843857,0.9879406872267321
circ_02311,NK cells,1.2218181440114684,0.5318573950894648
circ_02312,CD4+ T cells,8.671539106648048,0.18252664107788846
circ_02313,NK cells,5.788419367987227,0.9372041815123487
circ_02314,CD8+ T cells,4.714246794285501,0.9511451897234596
circ_02315,CD4+ T cells,5.059589224881097,0.8195437800793004
circ_02316,CD8+ T cells,3.269128356526921,0.7840323672167949
circ_02317,CD4+ T cells,6.012721138869104,0.5303016973015746
circ_02318,Dendritic cells,2.475822488375808,0.7755696611642765
circ_02319,Dendritic cells,0.153333361057999,0.43210239480081303
circ_02320,CD4+ T cells,8.115861895392204,0.19063289079377416
circ_02321,NK cells,5.111259856917673,0.6899576251341011
circ_02322,CD8+ T cells,3.952158868900252,0.8547897052722452
circ_02323,Macrophages,0.6290644474671003,0.18842506706186574
circ_02324,NK cells,6.253729041293877,0.2649758624924768
circ_02325,NK cells,2.858326027574114,0.3286539727331831
circ_02326,B cells,9.494193594459043,0.5590337288569561
circ_02327,CD8+ T cells,7.811734500315152,0.6424807719007337
circ_02328,NK cells,1.641523610485096,0.27799895986884754
circ_02329,NK cells,2.191970611402442,0.5933907837764495
circ_02330,CD4+ T cells,9.13832706205525,0.7574904684802835
circ_02331,Macrophages,4.881097911171062,0.6916503527286552
circ_02332,Dendritic cells,1.916913162516919,0.9530959776765151
circ_02333,CD4+ T cells,0.9170377628314841,0.1295626115169622
circ_02334,Dendritic cells,2.63126445310197,0.6661097194007795
circ_02335,Dendritic cells,9.216590328267607,0.4964941414080237
circ_02336,CD4+ T cells,5.046780585018472,0.17654208595424437
circ_02337,Dendritic cells,9.330829288473497,0.6787442501754203
circ_02338,Dendritic cells,0.08961199006149223,0.8049927858198196
circ_02339,CD8+ T cells,7.86774053355054,0.7380620291938037
circ_02340,Dendritic cells,1.043472650498044,0.6400790392176234
circ_02341,Dendritic cells,9.778290110073266,0.5263572164678427
circ_02342,Dendritic cells,4.9937121654340055,0.1557648252353334
circ_02343,Macrophages,9.669240171788765,0.9169593035486509
circ_02344,CD8+ T cells,3.0618361106174694,0.9656857694273282
circ_02345,Dendritic cells,6.476945926924094,0.3684894964636378
circ_02346,CD4+ T cells,6.073089107952999,0.2653107747077736
circ_02347,CD4+ T cells,6.5833148051483406,0.9786935790778732
circ_02348,CD8+ T cells,6.6998673135467595,0.6349591018524675
circ_02349,CD4+ T cells,6.619595839974543,0.8029911266163867
circ_02350,CD4+ T cells,6.412645735701192,0.32882290961037886
circ_02351,Dendritic cells,0.046170962759355394,0.39462989249054525
circ_02352,Macrophages,9.745414693195519,0.8489797260510823
circ_02353,CD8+ T cells,8.67161702698707,0.559603025660463
circ_02354,NK cells,1.7899838613115715,0.9507965938368182
circ_02355,CD4+ T cells,7.374315979964813,0.6849067222104678
circ_02356,CD4+ T cells,7.6566570109074625,0.741804141445348
circ_02357,CD8+ T cells,2.475324552491338,0.614967776544667
circ_02358,CD8+ T cells,3.9069462232017163,0.418549472538595
circ_02359,NK cells,2.883244794087493,0.3349808174884213
circ_02360,B cells,3.6789605248569455,0.5178857342832184
circ_02361,CD4+ T cells,8.744127322943728,0.8235308256073417
circ_02362,NK cells,5.820694994095623,0.5854250949102207
circ_02363,CD8+ T cells,7.726519916782716,0.5492047451396206
circ_02364,Dendritic cells,4.178321050291624,0.5533899052468512
circ_02365,CD8+ T cells,3.3204289409990198,0.7513608273566081
circ_02366,NK cells,4.635841751183896,0.7575632337730304
circ_02367,Dendritic cells,3.038658298934119,0.24367678791666023
circ_02368,Dendritic cells,8.561730042938574,0.6912993418163309
circ_02369,CD4+ T cells,6.924054930912401,0.6711280591347014
circ_02370,Macrophages,3.185105482042018,0.505004294568006
circ_02371,B cells,6.965448988484768,0.8194755837898212
circ_02372,CD4+ T cells,4.24645029894183,0.8833449919116599
circ_02373,Dendritic cells,3.4998954623091603,0.24517643599628633
circ_02374,NK cells,2.590598447011414,0.3226134358669318
circ_02375,Dendritic cells,7.390566531482133,0.21311407922265757
circ_02376,NK cells,6.683490381050903,0.6661894133795376
circ_02377,CD8+ T cells,7.217039639254232,0.5436897823364157
circ_02378,Dendritic cells,7.167485198116534,0.7736313732824669
circ_02379,Dendritic cells,4.668802624258806,0.39842990164752434
circ_02380,NK cells,8.43351224812348,0.48614843878390224
circ_02381,CD8+ T cells,7.334875157498742,0.9059022273322691
circ_02382,NK cells,1.8813302833072387,0.546155443442188
circ_02383,CD8+ T cells,9.714307684869631,0.6227623995405014
circ_02384,Macrophages,1.000714497828652,0.8718663305320496
circ_02385,Dendritic cells,9.283458099530293,0.40737964549005135
circ_02386,Macrophages,2.645115147232573,0.9597620014564008
circ_02387,NK cells,7.861861639360713,0.8498938997939114
circ_02388,CD8+ T cells,8.783286666389879,0.2183820830021948
circ_02389,B cells,3.191495279387875,0.6406654713336689
circ_02390,NK cells,7.961909344376967,0.21827494777574846
circ_02391,CD8+ T cells,5.8361276973819916,0.6496914132586791
circ_02392,NK cells,8.406239332496686,0.7789584937077282
circ_02393,CD8+ T cells,8.776009594852848,0.5550816159981447
circ_02394,Dendritic cells,3.6048602293537457,0.16896876405950684
circ_02395,Macrophages,3.0533971299001994,0.38061639641287826
circ_02396,CD4+ T cells,1.8878468661627512,0.8085734566367068
circ_02397,CD4+ T cells,9.657515756439278,0.9519854669564278
circ_02398,Dendritic cells,7.454269390259334,0.8686741631022856
circ_02399,Macrophages,3.769767288855219,0.37919008372102814
circ_02400,Dendritic cells,9.736576437805157,0.9440584071876681
circ_02401,Dendritic cells,3.3289700269992606,0.8905638553725841
circ_02402,B cells,8.636876801415152,0.3573093820798775
circ_02403,B cells,6.565501433221996,0.838425179001705
circ_02404,Dendritic cells,6.0901272256468,0.464996068675423
circ_02405,Dendritic cells,6.393783102505783,0.7025148156587484
circ_02406,CD8+ T cells,9.855157426344608,0.16334343954823152
circ_02407,CD8+ T cells,0.39407038424737806,0.38667246793127663
circ_02408,Macrophages,2.1190710520694744,0.813247370351305
circ_02409,Dendritic cells,7.046640962968836,0.9226615687477572
circ_02410,CD8+ T cells,2.8620333636505304,0.6945399846925525
circ_02411,Macrophages,7.59219847548122,0.6007396475889883
circ_02412,NK cells,5.007296588119214,0.9572481677177392
circ_02413,CD4+ T cells,7.152135504094907,0.5629315986950375
circ_02414,CD4+ T cells,9.674126183343954,0.6085368029790761
circ_02415,NK cells,8.953032350003644,0.6124572003261295
circ_02416,NK cells,1.7551830150608283,0.566233942796526
circ_02417,Macrophages,0.596339719795338,0.16670850246442384
circ_02418,Macrophages,3.6753927840843548,0.5867951732178468
circ_02419,CD8+ T cells,1.5021467268852962,0.51608413682349
circ_02420,Macrophages,0.4786904927996172,0.8951270671257301
circ_02421,CD8+ T cells,9.369171726101928,0.5997025343723511
circ_02422,Macrophages,0.34928278914837074,0.37261491656417634
circ_02423,Macrophages,1.7855729649019458,0.34923909315603363
circ_02424,B cells,6.242681179734343,0.6309558355242326
circ_02425,Macrophages,3.1784790353340986,0.5787128529302699
circ_02426,CD8+ T cells,9.424551011225436,0.17259944012464284
circ_02427,CD4+ T cells,0.14651788739454052,0.5128396748383051
circ_02428,B cells,9.53659162356362,0.3395857932804999
circ_02429,B cells,0.7719658597277168,0.20404660778558184
circ_02430,CD8+ T cells,1.5906717837691686,0.9548682494009444
circ_02431,CD8+ T cells,3.8574769001772493,0.26986442726310234
circ_02432,NK cells,7.925732346662153,0.15883002727216625
circ_02433,NK cells,6.661641734595984,0.22305068626935712
circ_02434,Macrophages,3.2987781941411387,0.3243924992209383
circ_02435,Dendritic cells,8.700817265072335,0.9535652841803274
circ_02436,NK cells,3.923969883568038,0.20617910207164808
circ_02437,NK cells,9.819454538338567,0.11335306320504665
circ_02438,Dendritic cells,7.210326813103785,0.636261818315803
circ_02439,CD4+ T cells,7.976410997752693,0.22956723358263034
circ_02440,NK cells,4.045581466958285,0.848271102288638
circ_02441,Macrophages,1.7189515791085008,0.6534746545501808
circ_02442,CD4+ T cells,1.4376571784641679,0.4526898122011733
circ_02443,B cells,2.1552683515091986,0.17973017510999276
circ_02444,Dendritic cells,5.565211850948122,0.5160179578225593
circ_02445,NK cells,8.175881827055385,0.37672042096412717
circ_02446,CD4+ T cells,3.82155352186631,0.45343089034258865
circ_02447,CD8+ T cells,9.488504606833354,0.3743080348682458
circ_02448,CD8+ T cells,4.405861355974614,0.3289167977204187
circ_02449,CD4+ T cells,1.748218667516781,0.1186750710067897
circ_02450,NK cells,3.8661641988273843,0.4513458080658742
circ_02451,Dendritic cells,3.1836657758461517,0.922759228543931
circ_02452,CD4+ T cells,0.33300275159652504,0.4490352583696309
circ_02453,Macrophages,8.881084186364191,0.4082364907567694
circ_02454,B cells,0.31467345608734654,0.8804791624466038
circ_02455,CD8+ T cells,8.04606283745955,0.6898503519713968
circ_02456,CD4+ T cells,2.1975304462180723,0.3536538914044033
circ_02457,Macrophages,8.104302366630018,0.7441865221588811
circ_02458,CD8+ T cells,0.929122684705177,0.5889101930288629
circ_02459,CD4+ T cells,9.400492683683085,0.2863744675740363
circ_02460,Macrophages,8.597448603993218,0.4534852999785922
circ_02461,NK cells,5.535196345074084,0.1965478270453798
circ_02462,CD4+ T cells,3.1084033236220145,0.6202063793953515
circ_02463,NK cells,8.08869228731688,0.8027027340445816
circ_02464,B cells,3.9576690775576226,0.2982157362127056
circ_02465,Dendritic cells,2.324673869191379,0.5830925059241635
circ_02466,NK cells,8.664692050742296,0.22007858535318592
circ_02467,CD4+ T cells,1.2998315159077967,0.694805054753282
circ_02468,Dendritic cells,2.240855717950855,0.6569134627738579
circ_02469,Macrophages,5.766476243496293,0.2927787762670023
circ_02470,CD8+ T cells,9.590676895366034,0.13551505814295692
circ_02471,NK cells,5.211584934922151,0.563639591490274
circ_02472,CD8+ T cells,8.446848561316159,0.5752877161603488
circ_02473,Dendritic cells,5.6748841914590775,0.6655856802940043
circ_02474,NK cells,3.2176696463435714,0.3162897753207396
circ_02475,B cells,0.3812132807344615,0.10684168577394539
circ_02476,CD4+ T cells,7.7281146188950665,0.6189758810754632
circ_02477,B cells,5.166841984837336,0.547449328670297
circ_02478,CD4+ T cells,0.9499210696565719,0.7575070131970812
circ_02479,NK cells,8.550243906394869,0.2617945680509187
circ_02480,B cells,7.465649680983917,0.5440396271076927
circ_02481,NK cells,8.036056948104967,0.33748014903564366
circ_02482,Macrophages,8.615250911843425,0.40181149271332073
circ_02483,Dendritic cells,6.592806568790066,0.7202453991204973
circ_02484,B cells,5.83412432096183,0.8771216970552841
circ_02485,NK cells,2.293729507893091,0.22383073550234373
circ_02486,CD8+ T cells,3.3004608389945655,0.2953174914322031
circ_02487,B cells,4.529208223724629,0.3913889694658541
circ_02488,NK cells,1.222069365855687,0.41490380100685476
circ_02489,NK cells,3.9018116747197586,0.3997574752436215
circ_02490,CD8+ T cells,0.5208847384625492,0.4913346391512081
circ_02491,Dendritic cells,6.8940387079744365,0.3904515645148555
circ_02492,Macrophages,2.8556192297039376,0.44560718582886816
circ_02493,B cells,5.800859966077823,0.3346836773979677
circ_02494,CD8+ T cells,3.882207672400675,0.6733762250214974
circ_02495,CD4+ T cells,2.2608841336699226,0.8040684727402997
circ_02496,NK cells,1.472229992605394,0.6540749350243011
circ_02497,B cells,5.7197043965134835,0.2251396055081469
circ_02498,B cells,7.120073509823291,0.15518300775175844
circ_02499,Macrophages,2.8360488409582407,0.7029815748053219
circ_02500,Dendritic cells,9.617852600030895,0.34425677934852517
circ_02501,CD8+ T cells,9.373041004173647,0.9297279557421023
circ_02502,Macrophages,9.67913318990513,0.41457221585472337
circ_02503,NK cells,7.518217998192364,0.155671334935927
circ_02504,CD4+ T cells,3.997419815907678,0.26947457125203494
circ_02505,NK cells,5.284279257162448,0.29657890206437315
circ_02506,B cells,3.357148302402164,0.1236200945437473
circ_02507,NK cells,0.08000156278557213,0.946933665663718
circ_02508,CD4+ T cells,1.5219569454126092,0.6483535682781719
circ_02509,B cells,3.050282410364802,0.4609312272262318
circ_02510,B cells,7.787384686717893,0.488197129471175
circ_02511,CD8+ T cells,7.958961312782941,0.2774245744071038
circ_02512,B cells,3.2800681928741646,0.7192196339794216
circ_02513,CD4+ T cells,4.973328672097388,0.1003250339764438
circ_02514,CD4+ T cells,4.61112978226976,0.1548268688308717
circ_02515,Macrophages,4.056115417519229,0.1713995119626416
circ_02516,Dendritic cells,5.754982314491458,0.4856989628821069
circ_02517,Dendritic cells,4.819873603029389,0.6616240599851939
circ_02518,B cells,0.4759917060304186,0.9778820304931378
circ_02519,Dendritic cells,3.15743306064216,0.6751543004742292
circ_02520,B cells,1.1967808104187394,0.5631559905498422
circ_02521,CD8+ T cells,9.957724283922323,0.7899655796112268
circ_02522,CD4+ T cells,4.849865926993865,0.4751257476808548
circ_02523,NK cells,2.1551191235723364,0.9471359506609478
circ_02524,Dendritic cells,7.400523334669748,0.40945987695020125
circ_02525,Dendritic cells,3.890668248728466,0.3773310450366415
circ_02526,Dendritic cells,0.42425696778954136,0.722550663937907
circ_02527,Macrophages,7.737389302991049,0.8808705788010118
circ_02528,CD4+ T cells,2.2125171258437035,0.3232917432734875
circ_02529,NK cells,0.1196112409045802,0.9406587707190424
circ_02530,CD4+ T cells,5.495580751055403,0.6340031523894752
circ_02531,NK cells,6.463441959563399,0.6624050441024901
circ_02532,CD4+ T cells,5.38965634908331,0.8878303298274217
circ_02533,CD8+ T cells,4.987536289147093,0.7619371992813085
circ_02534,Dendritic cells,2.326576663674066,0.5868435299229251
circ_02535,CD4+ T cells,8.063833887142764,0.9758997801467572
circ_02536,Dendritic cells,5.556562672013876,0.61384211262227
circ_02537,CD8+ T cells,7.736005268413331,0.2924340854769505
circ_02538,Dendritic cells,4.256755731180961,0.6900516540813402
circ_02539,Macrophages,2.811340610648939,0.9309683931338218
circ_02540,B cells,9.92171834984389,0.4709832115697796
circ_02541,CD8+ T cells,9.93367415454625,0.9662130201593984
circ_02542,Dendritic cells,1.092306852401741,0.14609474740099032
circ_02543,CD4+ T cells,8.124721287154076,0.7876808293663539
circ_02544,NK cells,1.87007700042919,0.5063387486793086
circ_02545,Macrophages,7.6659077968591385,0.10570908631825478
circ_02546,NK cells,0.05933563280768883,0.6121399083136536
circ_02547,Macrophages,0.674318096691624,0.9969942634474471
circ_02548,Dendritic cells,4.6760536467804625,0.4163531068692834
circ_02549,Macrophages,6.636260229466769,0.5788790806715314
circ_02550,Dendritic cells,1.1579882217398696,0.6485438621474213
circ_02551,B cells,9.366433540411903,0.7261503504089959
circ_02552,NK cells,4.869895109183512,0.7725001698008831
circ_02553,B cells,7.5318463793492345,0.8017767733745764
circ_02554,NK cells,4.400891651333836,0.9254348711433984
circ_02555,Macrophages,5.406300534489839,0.9993109514089866
circ_02556,Macrophages,0.4146939162026042,0.4248733189116579
circ_02557,B cells,0.06269605171856929,0.5143041530833912
circ_02558,Macrophages,6.425181605909785,0.24529416263402867
circ_02559,B cells,3.5794443998677536,0.9163269427260174
circ_02560,NK cells,2.0356596291980122,0.5006444354048442
circ_02561,B cells,4.101618398155837,0.24717702022134347
circ_02562,NK cells,4.418286219861065,0.30287502280285256
circ_02563,Dendritic cells,4.158561517899781,0.4146282155585842
circ_02564,Macrophages,7.454503697266224,0.5689576650225205
circ_02565,Dendritic cells,4.906044267454273,0.7518428797528796
circ_02566,Macrophages,3.45275334441928,0.1234718515751232
circ_02567,Dendritic cells,9.460609467030743,0.5381021580318508
circ_02568,NK cells,9.795851485060803,0.11620131895006158
circ_02569,Macrophages,7.758004946721915,0.799294612439967
circ_02570,Macrophages,1.8111174182278322,0.41350358340011295
circ_02571,Macrophages,4.1905690164270055,0.12337669911867992
circ_02572,NK cells,6.704742337955295,0.2050154906995875
circ_02573,Dendritic cells,6.565771644054154,0.8533864875748502
circ_02574,B cells,7.274648647577867,0.9109148916923878
circ_02575,CD4+ T cells,0.0713025555549962,0.130189028209475
circ_02576,NK cells,9.876200006662186,0.18107449061175068
circ_02577,NK cells,7.774879634540751,0.43108433012153835
circ_02578,CD4+ T cells,0.1741892846517712,0.9943435978001505
circ_02579,CD8+ T cells,2.721534361077096,0.5136716111533818
circ_02580,CD8+ T cells,2.6689904602835854,0.969529098209954
circ_02581,B cells,6.27741257607167,0.807233895332681
circ_02582,B cells,1.6559296487505648,0.5269179659061334
circ_02583,Dendritic cells,5.999842521667851,0.9836584843824638
circ_02584,Dendritic cells,6.868434697920698,0.4927328134736504
circ_02585,B cells,6.675144856015528,0.38331585129819956
circ_02586,Dendritic cells,6.551703979256713,0.10745353269544562
circ_02587,Macrophages,4.411308241752251,0.4692864731665266
circ_02588,B cells,1.5135626308730776,0.7274370265731671
circ_02589,Dendritic cells,5.845291119684131,0.17637416827179686
circ_02590,CD8+ T cells,0.6548695990203435,0.9560490887153182
circ_02591,Macrophages,9.761369861004388,0.721732020927236
circ_02592,B cells,6.202130848881794,0.5123847682712924
circ_02593,CD4+ T cells,6.537271798054022,0.9976309248054593
circ_02594,Macrophages,6.937431003574289,0.33070793228661977
circ_02595,CD8+ T cells,8.159070923009645,0.18641903462636517
circ_02596,NK cells,8.237954335768972,0.2426259049973571
circ_02597,CD4+ T cells,4.806633577770601,0.27161101886362027
circ_02598,NK cells,8.162265827080143,0.2578714473864807
circ_02599,Dendritic cells,6.207740318233817,0.2398175566748665
circ_02600,B cells,1.5595640777981123,0.9207667506705297
circ_02601,CD4+ T cells,3.05275649047947,0.9033676430238176
circ_02602,CD4+ T cells,6.201262057568917,0.3652761321340733
circ_02603,Dendritic cells,8.385658658310767,0.9852363141021526
circ_02604,CD8+ T cells,9.517475074856605,0.4600126975367128
circ_02605,CD4+ T cells,6.710245088453547,0.8325689931073177
circ_02606,CD4+ T cells,4.236002731351574,0.16524018817232447
circ_02607,CD4+ T cells,0.74939306425722,0.18826994043431328
circ_02608,NK cells,4.087530174066449,0.8007856535904926
circ_02609,NK cells,3.3399374924099714,0.3876277113733603
circ_02610,NK cells,9.668158646938128,0.223018496120572
circ_02611,B cells,5.589495468750066,0.9214802747856075
circ_02612,Dendritic cells,1.699418702504072,0.24614265809251568
circ_02613,B cells,3.7320664809428306,0.24156278057981714
circ_02614,NK cells,3.4581050703150917,0.5131357925162344
circ_02615,CD4+ T cells,6.328431533201657,0.5624296797231305
circ_02616,Dendritic cells,3.7181046315163844,0.47943308990967126
circ_02617,Macrophages,1.8621638273917418,0.9789879572730471
circ_02618,B cells,4.094059272388035,0.41899456952688563
circ_02619,NK cells,5.335464118360314,0.7972012656167036
circ_02620,Dendritic cells,6.0551395813879525,0.4529692451583289
circ_02621,CD8+ T cells,1.9273769645376437,0.65540468300861
circ_02622,Macrophages,9.822873093992847,0.16895101008421892
circ_02623,Dendritic cells,9.968142063834103,0.9057315921300436
circ_02624,B cells,1.1489470087824027,0.27982696966174525
circ_02625,NK cells,4.898614378131768,0.5453143745898669
circ_02626,Dendritic cells,6.041704062877838,0.8899942378014761
circ_02627,B cells,4.8362167495504895,0.289189024199455
circ_02628,B cells,3.3972196388995837,0.29037759033286237
circ_02629,NK cells,9.758863803604756,0.6921998072752361
circ_02630,Dendritic cells,3.906953053370712,0.9631758627534426
circ_02631,NK cells,1.4794940999137929,0.9714440389046549
circ_02632,B cells,5.568796939126701,0.8827744745514462
circ_02633,CD8+ T cells,5.366436213954833,0.49037703897268414
circ_02634,CD8+ T cells,3.602752824462999,0.8592319775588976
circ_02635,B cells,0.1483046977673086,0.4399719822218068
circ_02636,Macrophages,4.860243098276511,0.914965530222566
circ_02637,Macrophages,2.841242221237631,0.16485348081144519
circ_02638,CD8+ T cells,4.303921550268171,0.2866087036438345
circ_02639,CD8+ T cells,5.306959386141399,0.7966095872771137
circ_02640,Dendritic cells,6.192292720957405,0.19183530615847438
circ_02641,Dendritic cells,5.9977308166862695,0.12183774764540456
circ_02642,Dendritic cells,5.616364053130929,0.5540024515071025
circ_02643,Macrophages,9.832860657895047,0.18405292023908204
circ_02644,Macrophages,7.456678589880646,0.5623328699305613
circ_02645,Macrophages,6.10493118567748,0.5156941302350035
circ_02646,Macrophages,2.3820723803460107,0.14541265630626238
circ_02647,CD4+ T cells,8.655243434353801,0.1513677458974683
circ_02648,B cells,5.585068942134859,0.7446001997858901
circ_02649,Macrophages,3.5178866538838194,0.6139859804305124
circ_02650,Dendritic cells,2.738520060061438,0.4746865697523842
circ_02651,NK cells,2.5450580101634923,0.1878778317199113
circ_02652,Dendritic cells,7.341533683229641,0.5990887347517725
circ_02653,NK cells,5.195180260774595,0.8716329498849581
circ_02654,B cells,2.468126678111582,0.23477988461697297
circ_02655,CD4+ T cells,7.986777334897334,0.39145359808805325
circ_02656,B cells,5.180744005418493,0.4092992051382067
circ_02657,NK cells,7.296121174091198,0.17575561143072704
circ_02658,NK cells,5.459551227515931,0.7952672635415743
circ_02659,CD8+ T cells,7.403582477902679,0.24657852598905755
circ_02660,NK cells,7.944414393355275,0.9840794793983428
circ_02661,Macrophages,9.85430269651216,0.6676805168124834
circ_02662,B cells,0.4967230296054348,0.21361564430166702
circ_02663,Macrophages,6.694680500806039,0.5451152324987566
circ_02664,Macrophages,7.301746943753554,0.3680170708645859
circ_02665,CD8+ T cells,0.4791159495137054,0.448989588643272
circ_02666,Dendritic cells,7.413581250039295,0.9172783122229655
circ_02667,B cells,1.3909346738950257,0.8933449117752166
circ_02668,Macrophages,9.094118235335184,0.18105155168508613
circ_02669,CD4+ T cells,3.886543018788242,0.9922138743504536
circ_02670,CD8+ T cells,4.6972671664857035,0.6264703538588097
circ_02671,NK cells,2.1123666932192755,0.47782697160696985
circ_02672,NK cells,0.9449042940390395,0.18534832082386654
circ_02673,CD4+ T cells,6.860740272129151,0.4993804520758255
circ_02674,NK cells,9.036842273960703,0.28537659000074256
circ_02675,CD8+ T cells,6.791731442311497,0.5281063382879252
circ_02676,Dendritic cells,4.918745563570709,0.6437873013885081
circ_02677,Dendritic cells,1.1797502138510718,0.6859152255254913
circ_02678,CD4+ T cells,3.8602090977669654,0.9896703159549164
circ_02679,CD8+ T cells,5.213765575776296,0.5616152773096661
circ_02680,B cells,6.547890283902143,0.699072297987078
circ_02681,Macrophages,9.107619986077713,0.38585140458552825
circ_02682,Macrophages,2.967768480776274,0.7690032875682296
circ_02683,NK cells,8.618623378327701,0.4750982950453563
circ_02684,Dendritic cells,9.341164300112489,0.9674442335240674
circ_02685,NK cells,7.511579811379009,0.225358694486883
circ_02686,Macrophages,7.47069657879717,0.5006143622317841
circ_02687,CD4+ T cells,1.8505335684682411,0.7456348753704766
circ_02688,B cells,9.005223302103529,0.10905672602693656
circ_02689,NK cells,6.973757503471372,0.7945492935218026
circ_02690,B cells,6.7174813150369825,0.6260043933914264
circ_02691,NK cells,7.1177918147437005,0.795960109083741
circ_02692,CD4+ T cells,9.361025224090918,0.210060957189603
circ_02693,Macrophages,9.978937466104469,0.7514934880234232
circ_02694,CD8+ T cells,4.832853161973309,0.7470369946431189
circ_02695,NK cells,8.689494248445296,0.7483617630177227
circ_02696,Dendritic cells,5.961838125762022,0.40039348586287504
circ_02697,Dendritic cells,8.054965489146227,0.4203039972713948
circ_02698,NK cells,1.8169019099443706,0.35613736122094897
circ_02699,CD4+ T cells,3.3912939397083655,0.4998460723905601
circ_02700,Macrophages,7.192577267267042,0.28897768025515214
circ_02701,NK cells,5.342246973376003,0.25094061800263334
circ_02702,CD8+ T cells,1.7282011139146025,0.3491737097395774
circ_02703,CD8+ T cells,9.817921785348313,0.6709922872003174
circ_02704,NK cells,1.5355918935155155,0.8750984284236958
circ_02705,CD8+ T cells,8.828917244813926,0.8058248046147303
circ_02706,Dendritic cells,8.007615205306838,0.1583937874664638
circ_02707,Macrophages,3.5733647554963275,0.420815561911167
circ_02708,Macrophages,9.218483445178595,0.8231092097120238
circ_02709,CD8+ T cells,5.343604391469835,0.21633286185178577
circ_02710,Dendritic cells,0.8832625148808915,0.30483558324234233
circ_02711,CD8+ T cells,8.449573563299303,0.18683066039319074
circ_02712,CD4+ T cells,1.3619158571042578,0.8128541902808195
circ_02713,NK cells,1.927971244566844,0.1137872242119535
circ_02714,Macrophages,6.04183039342145,0.9053844193641769
circ_02715,CD8+ T cells,2.7058549414403044,0.25050667130079424
circ_02716,NK cells,6.944427227728842,0.46755727331311625
circ_02717,Dendritic cells,5.742516791568219,0.40862897313191215
